Token,Difficulty,Frequency_SUC,Length,FreqBlog,FreqTwitter
välgörenhet,2,0.30102999566398114,11,2.2329961103921536,3.2997251539756367
bärbar,2,0.47712125471966244,6,2.0681858617461617,2.738780558484369
skepp,2,0.30102999566398114,5,2.0170333392987803,2.952308009662125
hopp,2,1.3424226808222062,4,2.916980047320382,4.139217700137586
partnerskap,2,0.0,11,0.9030899869919434,2.79309160017658
fortsättningskurs,3,0.0,17,1.0791812460476247,1.6720978579357173
evakuering,3,0.0,10,0.8450980400142567,2.4297522800024076
mus,1,0.9030899869919434,3,2.1986570869544226,3.0098756337121597
livnära,3,0.30102999566398114,7,1.1461280356782377,2.012837224705172
väninna,2,0.8450980400142567,7,2.436162647040756,2.796574333210429
markyta,3,0.0,7,0.0,1.2304489213782739
samkönad,2,0.0,8,0.0,1.8325089127062362
nybörjare,1,0.7781512503836435,9,2.7649229846498886,2.9735896234272565
jodå,1,0.47712125471966244,4,1.7403626894942439,3.4695274791870134
tråkig,1,1.041392685158225,6,2.956648579205203,3.8234742291703006
verkligen,1,2.3096301674258983,9,0.0,5.179206976155487
tacksam,2,1.2552725051033058,7,3.0257153839013404,3.926342446625655
förstå,1,2.187520720836463,6,3.538824988937903,4.514494624703537
nomenklatur,3,0.0,11,0.0,1.414973347970818
metafor,3,1.1760912590556811,7,1.3424226808222062,3.049218022670181
markera,1,1.1461280356782377,7,2.187520720836463,3.3721752861150636
kopiera,1,0.6020599913279623,7,2.465382851448418,3.259115844185066
klistra,1,0.30102999566398114,7,2.2041199826559246,2.985875357308393
ordbehandlingsprogram,3,0.30102999566398114,21,0.30102999566398114,1.4313637641589871
möblera,1,0.30102999566398114,7,1.9867717342662448,2.5502283530550938
yr,1,0.0,2,2.41161970596323,3.07554696139253
expandera,3,1.0,9,1.7403626894942439,2.726727209026572
groda,2,0.30102999566398114,5,1.845098040014257,2.7067177823367583
jordgubbe,1,0.0,9,1.7634279935629371,2.2041199826559246
midsommar,2,0.7781512503836435,9,2.925312091499649,4.045088161542816
ungdomsförbund,2,0.30102999566398114,14,1.556302500767287,3.172894697752176
manlig,2,1.1760912590556811,6,2.515873843711679,3.4566696294237573
flygvärdinna,1,0.0,12,1.3424226808222062,2.110589710299249
lugna,2,1.041392685158225,5,2.305351369446624,3.3660492098002353
motsats,1,1.2304489213782739,7,2.0374264979406234,2.8819549713396
cykelbana,2,0.0,9,1.0,2.795880017344075
socialdemokratisk,2,0.6020599913279623,17,2.0606978403536114,3.1205739312058496
nummer,1,1.6532125137753435,6,3.235275876687052,4.20417426607352
etta,1,1.2304489213782739,4,2.3242824552976926,3.372727940885595
romantisk,1,0.30102999566398114,9,2.728353782021228,2.9590413923210934
komedi,1,1.1461280356782377,6,2.1398790864012365,3.181843587944772
kylaggregat,3,0.0,11,0.30102999566398114,1.0
ton,2,1.6020599913279623,3,2.6170003411208986,3.6320521667058094
hälla,1,0.47712125471966244,5,2.5276299008713385,3.1737688231366494
taxi,1,1.2304489213782739,4,2.7951845896824237,3.8618329976579444
pensionär,1,0.47712125471966244,9,2.0293837776852093,3.3138672203691533
samfund,3,0.6989700043360187,7,1.5440680443502754,2.603144372620182
halvö,1,0.30102999566398114,5,0.30102999566398114,1.6434526764861872
kust,1,0.7781512503836435,4,1.9138138523837167,2.8767949762007
stereo,1,0.0,6,1.8260748027008262,2.6674529528899535
fritt,1,1.6020599913279623,5,2.649334858712142,3.5472823079633033
hindra,2,1.4913616938342726,6,2.513217600067939,3.548143637434845
professor,2,1.6627578316815739,9,2.5340261060561344,3.873378736409141
underlig,2,0.6989700043360187,8,2.086359830674748,3.058046230395281
producerad,2,0.30102999566398114,10,1.724275869600789,2.8068580295188172
förbruka,3,0.0,8,1.5440680443502754,1.9822712330395682
sekund,1,1.5440680443502754,6,3.074816440645175,3.8236046283551577
automat,1,0.0,7,1.556302500767287,2.5526682161121927
bio,1,0.9542425094393249,3,3.182414652434554,4.062431553162612
sjukhusvistelse,3,0.0,15,1.2041199826559246,1.5051499783199058
dränera,3,0.0,7,0.7781512503836435,1.9912260756924949
mussla,1,0.7781512503836435,6,1.0791812460476247,1.9867717342662448
stundom,3,1.041392685158225,7,0.6989700043360187,2.3074960379132126
fisk,1,1.6232492903979003,4,3.008600171761917,3.7898626300463816
malm,1,0.9030899869919434,4,1.6020599913279623,2.6937269489236466
hemman,3,0.0,6,0.0,0.9030899869919434
toalett,1,0.7781512503836435,7,2.3096301674258983,3.2291697025391004
förbereda,1,1.414973347970818,9,2.814913181275074,3.588719779600056
fördela,1,1.1760912590556811,7,2.252853030979893,2.853698211776174
demonstration,2,0.6989700043360187,13,2.1613680022349744,3.2301933788690453
midnatt,1,0.9542425094393249,7,2.65991620006985,3.6231458746379395
rysk,1,0.6989700043360187,4,2.086359830674748,3.7793078275835854
respektive,2,2.170261715394957,10,2.869231719730976,3.641969597702059
avtal,2,1.7708520116421442,5,2.53529412004277,3.9728505558472293
hävd,3,0.6020599913279623,4,0.8450980400142567,2.3074960379132126
krocka,1,0.0,6,1.8325089127062362,2.7520484478194382
älg,1,1.3424226808222062,3,2.012837224705172,3.4542348957482654
rådjur,1,0.7781512503836435,6,1.7481880270062005,2.9609461957338308
stuga,1,1.2304489213782739,5,2.591064607026499,3.3128118262120876
fantastisk,1,1.1760912590556811,10,3.363423932917176,4.477916732304635
smal,2,1.322219294733919,4,2.8020892578817325,3.4138025167693513
rally,2,0.30102999566398114,5,1.4913616938342726,3.0236639181977933
skämmas,2,0.8450980400142567,7,2.6190933306267423,3.648164778574001
jordbrukare,2,0.47712125471966244,11,1.5051499783199058,2.1205739312058496
trött,1,1.6989700043360185,5,2.5263392773898437,4.601886238782374
julskinka,2,0.0,9,1.7708520116421442,2.869231719730976
anförtro,3,0.30102999566398114,8,1.0791812460476247,1.8388490907372552
transperson,2,0.0,11,0.47712125471966244,2.4248816366310666
jämställdhetsfråga,3,0.0,18,1.0,2.294466226161593
huvudsaklig,3,0.6989700043360187,11,0.7781512503836435,1.9030899869919433
harmoni,3,0.7781512503836435,7,2.2041199826559246,2.8055008581584
barrskog,3,0.0,8,0.8450980400142567,1.3979400086720375
förfoganderätt,3,0.0,14,0.0,0.0
ersätta,2,1.5440680443502754,7,2.5390760987927767,3.6792461454138587
skräp,2,0.8450980400142567,5,2.65991620006985,3.6197192656117267
faster,1,0.6020599913279623,6,2.436162647040756,3.3267453795653217
karaktärsart,3,0.0,12,0.0,0.0
valuta,1,1.2304489213782739,6,2.0170333392987803,3.1601682929585118
skåp,1,0.47712125471966244,4,2.376576957056512,2.963315511386111
kallad,2,1.322219294733919,6,2.555094448578319,3.8032522114304568
serve,2,0.0,5,1.5682017240669948,3.2460059040760285
skörd,2,1.0791812460476247,5,1.8692317197309762,2.9628426812012423
vete,1,0.8450980400142567,4,2.1335389083702174,3.0802656273398443
tionde,1,1.2552725051033058,6,2.0718820073061255,3.336259552014193
lagom,2,1.380211241711606,5,3.363235804483694,3.991048776452676
förekomma,2,1.301029995663981,9,2.176091259055681,2.9689496809813423
defekt,3,0.0,6,1.1461280356782377,2.187520720836463
inverkan,3,1.4313637641589871,8,2.173186268412274,3.008174184006426
jätte,2,0.0,5,3.3436055081041713,3.2172206556445184
arbetstid,2,1.1461280356782377,9,2.2380461031287955,3.551327988003846
vaken,2,1.2041199826559246,5,3.1089031276673134,4.0528477834008605
chips,1,0.30102999566398114,5,3.00389116623691,3.730620797887283
vätskeintag,3,0.0,11,0.6989700043360187,0.9030899869919434
läkemedel,1,1.4771212547196624,9,2.1643528557844367,3.4850112145785723
piano,1,1.1760912590556811,5,2.2304489213782737,3.3607826898732798
ungdomsledare,2,0.0,13,0.47712125471966244,2.1003705451175625
aktiv,1,1.6627578316815739,5,2.894316062684438,3.857332496431268
diva,3,0.30102999566398114,4,1.8573324964312683,2.513217600067939
uppsöka,2,0.0,7,1.6334684555795864,2.5276299008713385
städmaterial,3,0.0,12,0.0,0.0
förvaltningsbeslut,3,0.8450980400142567,18,0.0,0.0
ifall,2,1.3979400086720375,5,3.084933574936716,3.8410464654093035
flytande,1,1.447158031342219,8,2.823474229170301,3.328175661438322
bit,1,1.9590413923210932,3,3.4568213480215984,4.225619381333399
provcykla,3,0.0,9,0.0,1.2304489213782739
frisk,2,1.4771212547196624,5,3.2437819160937944,3.9084850188786495
delad,2,0.0,5,2.1903316981702914,3.268109729808478
förmodligen,2,1.919078092376074,11,3.3868555291847238,4.097673699449097
väldig,2,1.1760912590556811,6,2.1931245983544616,3.061452479087193
skopa,1,0.0,5,1.6334684555795864,2.387389826338729
avvägning,3,0.6989700043360187,9,1.1760912590556811,2.503790683057181
present,1,0.6020599913279623,7,3.335658452289301,3.785685668280901
stigning,3,0.0,8,1.2552725051033058,1.845098040014257
sköta,1,1.380211241711606,5,2.6190933306267423,3.554368000990087
olycka,1,1.0,6,2.4756711883244296,3.809694358716923
anmälningsskyldig,3,0.0,17,0.0,0.0
innebörd,3,1.4771212547196624,8,1.9030899869919433,3.19506899646859
framförallt,2,1.556302500767287,11,3.1798389280231865,3.864273696804379
förtälja,3,0.0,8,1.2787536009528289,1.7923916894982537
uttorkning,3,0.47712125471966244,10,1.4313637641589871,1.8195439355418683
gynnsam,3,0.8450980400142567,7,1.301029995663981,2.220108088040055
fortfarande,1,2.436162647040756,11,0.0,5.003046721233126
sticka,2,0.7781512503836435,6,2.639486489268586,3.4412236742426123
juridik,1,1.2041199826559246,7,1.8325089127062362,3.253095585849031
diamant,1,0.47712125471966244,7,1.8325089127062362,2.575187844927661
yrkesutövande,3,0.0,13,0.30102999566398114,1.2552725051033058
professionell,2,0.9030899869919434,13,2.2380461031287955,3.086359830674748
grundlag,2,0.6020599913279623,8,1.6901960800285134,2.800029359244134
fjäll,1,0.7781512503836435,5,1.6627578316815739,2.6074550232146683
möjliggöra,3,0.8450980400142567,10,1.8750612633916997,2.8808135922807914
tåg,1,1.301029995663981,3,2.8987251815894934,4.479200881112782
lund,2,0.0,4,1.845098040014257,3.2891428359323327
uthållighet,2,0.6020599913279623,11,1.7781512503836434,2.742725131304698
diskussion,1,1.5682017240669948,10,2.8095597146352675,4.26444001134421
civilingenjör,2,0.6989700043360187,13,1.1461280356782377,2.5843312243675305
civilekonom,1,0.0,11,1.1760912590556811,2.0
sjuksköterska,1,0.0,13,2.0791812460476247,3.143014800254095
röst,2,1.9395192526186182,4,3.1185953652237615,4.341612558712002
funka,2,0.0,5,2.7520484478194382,4.214843848047697
annorlunda,2,1.6532125137753435,10,3.139249217571607,3.9053640687668914
kännetecken,2,0.9030899869919434,11,1.2041199826559246,2.1205739312058496
senap,1,0.7781512503836435,5,2.322219294733919,3.0722498976135144
visitation,3,0.0,10,0.47712125471966244,1.7403626894942439
officiell,1,0.6989700043360187,9,2.1931245983544616,3.561697532653993
advokat,1,1.5314789170422551,7,2.1643528557844367,3.3701428470511017
utrustning,1,1.6232492903979003,10,2.5693739096150456,3.391464411839103
tjock,2,1.322219294733919,5,2.9454685851318194,3.6170003411208986
underlagsmaterial,3,0.30102999566398114,17,0.0,0.0
fot,1,1.5314789170422551,3,2.5340261060561344,3.7277038836853538
stolt,2,1.322219294733919,5,3.227372442289636,4.27207378750001
kunskapsinhämtning,3,0.30102999566398114,18,0.0,1.716003343634799
hungrig,1,1.0,7,3.1427022457376155,3.9010221732480788
snabbmat,1,0.0,8,2.0969100130080562,2.742725131304698
växling,1,0.0,7,1.041392685158225,2.0043213737826426
framkomma,3,0.0,9,0.9542425094393249,1.3617278360175928
anlita,2,0.9030899869919434,6,1.9912260756924949,3.138302698166281
utfattig,2,0.0,8,0.7781512503836435,1.6232492903979003
pilot,1,0.0,5,1.6532125137753435,2.9652017010259115
affärsman,1,0.0,9,1.6127838567197355,2.404833716619938
vinter,1,1.1461280356782377,6,3.075181854618691,3.9902500329278165
abonnent,3,0.0,8,0.6020599913279623,2.214843848047698
plantera,1,0.7781512503836435,8,2.1522883443830563,2.8796692056320534
äpple,1,0.47712125471966244,5,2.748962861256161,3.3318320444362484
apelsin,1,0.0,7,2.5263392773898437,3.147367107793786
päron,1,0.0,5,2.2095150145426303,3.1696744340588063
moder,2,0.0,5,2.2304489213782737,2.9818186071706636
ogift,1,0.30102999566398114,5,1.0,2.110589710299249
förenkling,3,0.6020599913279623,10,1.2552725051033058,2.60422605308447
kudde,2,0.9030899869919434,5,2.517195897949974,3.0648322197385736
barnfamilj,2,0.0,10,1.4313637641589871,2.644438589467838
gris,2,0.6989700043360187,4,2.4281347940287885,3.4184670209466
nedanför,1,1.2787536009528289,8,2.6532125137753435,2.9768083373380656
vandrarhem,1,0.0,10,1.716003343634799,2.7767011839884104
övertid,2,0.47712125471966244,7,1.8573324964312683,3.252853030979893
kontant,1,0.30102999566398114,7,1.556302500767287,2.376576957056512
kajak,4,0.0,5,1.2787536009528289,2.5921767573958667
block,2,0.7781512503836435,5,2.2380461031287955,3.3699576073460524
pärla,1,0.6989700043360187,5,2.2741578492636796,3.324693913861774
papp,2,0.6020599913279623,4,1.6020599913279623,2.8662873390841948
kristall,1,0.30102999566398114,8,1.380211241711606,2.0969100130080562
benägen,3,0.0,7,1.5185139398778873,2.8318697742805017
förpackning,1,0.47712125471966244,11,2.6127838567197355,3.017450729510536
julmat,2,0.0,6,2.176091259055681,2.925827574624742
katalog,1,0.47712125471966244,7,1.9395192526186182,3.0170333392987803
smågodis,2,0.0,8,1.6334684555795864,2.695481676490197
konstglas,3,0.0,9,0.9542425094393249,1.1760912590556811
jakthund,2,0.30102999566398114,8,1.041392685158225,1.9242792860618814
jakt,1,1.6434526764861872,4,2.9542425094393248,3.9084313989660058
bearbetning,3,1.1760912590556811,11,1.380211241711606,2.281033367247727
snaps,2,0.0,5,1.9138138523837167,2.9211660506377384
intervention,4,0.47712125471966244,12,1.5051499783199058,2.6794278966121188
parkeringshus,2,0.0,13,1.0791812460476247,2.416640507338281
tillämpa,3,1.2552725051033058,8,1.8325089127062362,2.810232517995084
vinst,1,1.301029995663981,5,2.894316062684438,4.16790781000148
sova,1,1.6232492903979003,4,2.3096301674258983,4.5949005876168805
minne,1,1.7323937598229684,5,3.0021660617565074,3.8031155548900264
koncentrationsförmåga,3,0.30102999566398114,21,1.1139433523068367,1.8388490907372552
klart,1,1.8260748027008262,5,3.578524605274993,4.4931233131160155
delvis,2,1.9637878273455551,6,2.814913181275074,3.781970673912552
kyrkorum,3,0.0,8,0.0,1.414973347970818
sammansatt,2,1.041392685158225,10,1.6334684555795864,2.0755469613925306
forcera,3,0.7781512503836435,7,0.8450980400142567,1.9956351945975497
q,3,0.0,1,0.6989700043360187,3.242541428298384
bock,2,0.0,4,1.6127838567197355,3.1309766916056168
finansiering,3,0.6989700043360187,12,1.8061799739838869,3.5110808455391185
departement,2,0.9030899869919434,11,1.3424226808222062,2.4393326938302624
taktik,2,1.0,6,2.1583624920952493,3.4360035356698964
strategi,4,1.322219294733919,8,2.2304489213782737,4.001344230411601
mysig,1,0.0,5,3.3384564936046046,3.646305680284758
påse,1,0.6020599913279623,4,3.0021660617565074,3.708675792726537
andas,1,1.041392685158225,5,2.877371345869774,3.6732052817790444
lucka,1,0.6989700043360187,5,2.7916906490201177,3.642464520242121
förenkla,2,0.7781512503836435,8,1.8573324964312683,3.0860037056183813
inlemma,3,0.0,7,0.0,1.1139433523068367
midja,1,0.6020599913279623,5,2.2624510897304293,2.5340261060561344
fri,1,1.8573324964312683,3,3.147676324241098,4.05816020349183
varuhus,2,0.0,7,1.724275869600789,2.6674529528899535
logga,1,0.0,5,2.4563660331290427,3.757851343685579
sjukdomstillstånd,3,0.30102999566398114,17,1.1461280356782377,1.7923916894982537
entré,1,0.9030899869919434,5,2.2253092817258624,3.736237098904729
handelsman,2,0.0,10,1.041392685158225,1.0791812460476247
blågrå,3,0.30102999566398114,6,0.6020599913279623,1.0791812460476247
jämt,2,1.1461280356782377,4,2.9894498176666913,3.8213169705910968
samarbeta,2,1.0,9,2.469822015978163,3.7964355588101744
poet,2,0.6989700043360187,4,1.7781512503836434,3.1055101847699738
bortglömd,2,0.30102999566398114,9,1.8864907251724818,3.1149444157125843
pool,1,0.0,4,2.514547752660286,3.2482185611900745
påminna,2,1.0791812460476247,7,2.697229342759717,3.88218288763027
blåsa,1,1.0,5,2.3541084391474008,3.292920299600006
flaska,1,1.2041199826559246,6,2.9656719712201065,3.748032894130143
piller,2,0.30102999566398114,6,2.2355284469075487,2.8481891169913984
nödlösning,3,0.0,10,1.3979400086720375,2.392696953259666
missa,1,0.6020599913279623,5,3.071882007306125,4.220238879934404
poker,1,0.0,5,2.3996737214810375,2.9576072870600947
statskupp,2,0.30102999566398114,9,1.5440680443502754,2.6766936096248664
receptionist,2,0.0,12,1.3424226808222062,2.5440680443502752
pedagogisk,2,1.0791812460476247,10,2.02530586526477,3.196176185039973
flod,1,1.0,4,1.6127838567197355,2.7701152947871015
skärgård,1,0.8450980400142567,8,1.968482948553935,3.2250506961380485
ceremoni,1,0.30102999566398114,8,1.7708520116421442,2.7084209001347124
löv,2,0.6989700043360187,3,2.1789769472931693,2.9350031514536545
strid,2,1.380211241711606,5,2.2278867046136734,3.708335902682263
olägenhet,3,0.6989700043360187,9,1.1139433523068367,2.08278537031645
upprätthålla,3,1.301029995663981,12,2.0569048513364723,3.1513698502474603
pizzeria,2,0.0,8,1.9822712330395682,3.1789769472931693
öppet,1,1.5051499783199058,5,2.8014037100173548,4.0610375900634175
söndag,1,1.4313637641589871,6,3.5319895514125497,4.55735077960453
jobbig,1,0.47712125471966244,6,2.8909795969896885,3.404662700873722
avlida,2,0.0,6,1.7993405494535815,2.41161970596323
detektor,3,0.0,8,0.47712125471966244,1.3424226808222062
misstag,2,1.2304489213782739,7,2.7067177823367583,3.762603549566803
fortbildning,2,0.30102999566398114,12,0.8450980400142567,2.8585371975696385
bär,1,1.8260748027008262,3,3.0941215958405612,4.03992941410856
juli,1,1.9242792860618814,4,3.2911467617318855,4.254451395345016
återkoppling,2,0.7781512503836435,12,1.301029995663981,3.0944711286416444
sällan,1,2.123851640967086,6,3.4214393902200495,4.338695489014783
destruktion,3,0.0,11,0.47712125471966244,1.716003343634799
flyga,1,1.3424226808222062,5,2.7795964912578244,3.774297938499277
sy,2,0.6020599913279623,2,2.649334858712142,3.262451089730429
tålmodig,2,0.0,8,1.462397997898956,2.41161970596323
alfabet,1,0.0,7,1.2787536009528289,2.049218022670181
ungdomsgäng,2,0.0,11,0.8450980400142567,2.041392685158225
bråka,1,0.8450980400142567,5,2.426511261364575,3.420120848085703
överens,1,1.4771212547196624,7,2.611723308007342,3.912647106218317
fiskare,2,0.8450980400142567,7,1.447158031342219,2.518513939877887
landa,1,0.8450980400142567,5,2.4297522800024076,3.4511721575125396
barnomsorg,2,0.9030899869919434,10,1.301029995663981,2.875639937004168
plast,1,1.0791812460476247,5,2.481442628502305,3.55254654795566
utfärda,4,0.6989700043360187,7,1.4771212547196624,2.4623979978989556
överväga,3,1.2787536009528289,8,1.9822712330395682,3.26528962586083
visualisera,3,0.0,11,1.4313637641589871,2.662757831681574
ingenjör,1,0.8450980400142567,8,1.724275869600789,3.146438135285774
diagnostisera,3,0.0,13,0.6989700043360187,1.9777236052888476
må,1,1.2041199826559246,2,3.228143607597741,3.915663603505773
självklart,1,1.5185139398778873,10,3.5066403055665023,4.2281179241368445
samhällstjänst,2,0.0,14,1.1139433523068367,2.4955443375464483
indisk,1,0.47712125471966244,6,2.0530784434834195,3.0464951643347082
student,1,1.1760912590556811,7,2.613841821876069,3.8422346863472394
studieår,3,0.47712125471966244,8,0.47712125471966244,1.0
paketlösning,3,0.0,12,0.0,1.5051499783199058
paket,1,1.0791812460476247,5,3.380392160057027,3.8843988255566857
storlek,1,1.8920946026904801,7,3.2880255353883623,3.697578033651113
smitta,2,0.47712125471966244,6,1.8260748027008262,2.8750612633916997
magisterexamen,3,0.30102999566398114,14,0.9030899869919434,1.724275869600789
undantag,2,1.414973347970818,8,2.674861140737811,3.719165494089213
tub,1,0.0,3,2.1583624920952493,2.577491799837225
odla,2,1.3617278360175928,4,2.311753861055754,3.3220124385824
havsvatten,2,0.6020599913279623,10,1.447158031342219,1.8920946026904801
björk,2,1.0791812460476247,5,1.7634279935629371,2.6074550232146683
rytm,1,1.0791812460476247,4,1.7403626894942439,2.551449997972875
introduktionsplan,3,0.0,17,0.0,0.0
olaglig,2,0.47712125471966244,7,1.8129133566428552,3.1048284036536553
akustik,3,0.0,7,1.2041199826559246,1.9294189257142926
svag,2,1.716003343634799,4,2.9190780923760733,3.7935110057928574
omplacering,3,0.0,11,0.6989700043360187,1.9294189257142926
ved,1,1.322219294733919,3,2.757396028793024,3.239049093140191
bekant,2,1.322219294733919,6,2.5340261060561344,3.6210723711436255
pendeltåg,1,0.0,9,1.4913616938342726,3.013679697291192
befogenhet,3,0.6989700043360187,10,1.1461280356782377,2.2095150145426303
förvärv,3,1.1139433523068367,7,1.322219294733919,2.7767011839884104
rakblad,1,0.0,7,1.3424226808222062,2.217483944213906
kniv,2,1.0791812460476247,4,2.3344537511509307,3.5293019977879805
kantarell,1,0.0,9,1.2304489213782739,2.173186268412274
meteorolog,1,0.47712125471966244,10,0.47712125471966244,2.695481676490197
budgetläge,3,0.0,10,0.0,1.1760912590556811
populär,1,1.1461280356782377,7,2.6839471307515117,3.5169318088680126
välutvecklad,3,0.0,12,1.1139433523068367,1.8388490907372552
meny,1,0.6020599913279623,4,2.4608978427565478,3.2221960463017196
vardagsrum,2,0.7781512503836435,10,2.59659709562646,3.143327129992046
teve,1,0.6020599913279623,4,2.021189299069938,3.4396484295634733
arbetsinsats,3,0.8450980400142567,12,1.1760912590556811,2.3729120029701067
uppe,1,1.9731278535996983,4,2.521138083704036,4.385338107809055
ensam,1,2.08278537031645,5,3.436480695009495,4.388509715314878
tuff,1,1.1139433523068367,4,2.660865478003869,3.7635777244666446
avgång,3,0.8450980400142567,6,1.8692317197309762,3.7227161674884948
emellertid,1,2.340444114840118,10,2.4014005407815437,3.03382569395331
gud,2,1.041392685158225,3,2.958563883221967,4.03362477121926
drake,2,0.47712125471966244,5,1.6532125137753435,2.7218106152125463
seminarium,1,0.9030899869919434,10,2.5646660642520893,4.305501841464033
tvinga,2,1.3424226808222062,6,2.740362689494243,3.737669627356641
alkoholist,1,0.30102999566398114,10,1.5440680443502754,2.5921767573958667
sko,1,0.0,3,2.5092025223311025,3.2103185198262314
genomsnitt,2,1.6020599913279623,10,2.326335860928751,3.147367107793786
rike,2,1.2304489213782739,4,2.214843848047698,2.9390197764486663
förrätt,1,0.30102999566398114,7,2.3783979009481375,2.9041743682841634
efterrätt,1,0.7781512503836435,9,2.9063350418050904,3.259832699063483
huvudrätt,1,0.0,9,1.9344984512435675,2.359835482339888
enslig,2,0.0,6,0.47712125471966244,1.9242792860618814
konstig,1,0.9030899869919434,7,2.9439888750737717,3.826593053934048
densitet,3,0.30102999566398114,8,1.2304489213782739,2.093421685162235
höna,2,0.47712125471966244,4,1.7323937598229684,2.9122220565324155
halvår,2,1.3979400086720375,6,2.769377326076138,3.7172543127625493
myndig,2,0.30102999566398114,6,1.785329835010767,2.629409599102719
vidareutbildning,3,0.6989700043360187,16,1.322219294733919,2.4955443375464483
oerhörd,2,1.041392685158225,7,1.6532125137753435,2.909020854211156
nät,1,1.0791812460476247,3,2.1335389083702174,3.6001012556913903
tårta,1,0.30102999566398114,5,2.9434945159061026,3.747567162737625
samverkansprojekt,3,1.1760912590556811,17,0.0,1.8388490907372552
resultatutveckling,3,0.0,18,0.0,1.322219294733919
blodpudding,1,0.0,11,1.9395192526186182,2.7505083948513462
årskull,3,0.0,7,1.0791812460476247,2.1492191126553797
examen,1,1.041392685158225,6,2.2648178230095364,3.3213912783116886
tillhöra,2,1.1461280356782377,8,2.1643528557844367,3.189490313699367
klädsel,1,0.8450980400142567,7,2.3521825181113623,3.1149444157125843
shorts,2,0.0,6,2.800029359244134,3.1535099893008374
myndighetshåll,3,0.0,14,0.0,1.2304489213782739
samfällighet,3,0.0,12,0.6989700043360187,1.5682017240669948
avföra,3,0.30102999566398114,6,0.0,1.2552725051033058
anspråk,3,1.2041199826559246,7,1.5185139398778873,2.9415114326344027
prydnad,2,0.30102999566398114,7,1.6989700043360185,2.1461280356782377
igår,2,1.3424226808222062,4,0.30102999566398114,5.033238738803122
div,3,0.30102999566398114,3,1.3617278360175928,2.980911937776843
kvick,2,0.47712125471966244,5,1.0791812460476247,2.320146286111054
reell,3,0.6989700043360187,5,1.556302500767287,2.7589118923979736
fullgöra,3,1.0,8,0.9030899869919434,1.7708520116421442
inhämta,3,0.30102999566398114,7,1.2041199826559246,2.0293837776852093
beakta,4,1.2041199826559246,6,1.3979400086720375,2.5563025007672873
kombinera,1,1.301029995663981,9,2.5740312677277184,3.379668034033654
vänlig,1,1.1461280356782377,6,2.2304489213782737,3.615739688619154
hälsning,1,0.7781512503836435,8,2.2227164711475833,3.777644277696485
onsdag,1,1.2304489213782739,6,3.258158193340794,4.371308043855921
influera,4,0.0,8,0.6020599913279623,1.6434526764861872
bilism,3,0.0,6,1.322219294733919,2.4248816366310666
inkomstskatt,3,0.8450980400142567,12,1.0,2.656098202012832
historiker,1,0.6020599913279623,10,1.1461280356782377,2.4941545940184424
föreslå,2,1.322219294733919,7,2.041392685158225,3.4896772916636984
organisationsförändring,3,0.0,23,0.0,1.4313637641589871
köp,1,1.2041199826559246,3,3.1720188094245563,4.008813009052089
samlad,2,0.9542425094393249,6,2.1003705451175625,2.976349979003273
söt,1,0.6989700043360187,3,3.4029488293444046,3.903740940621538
åttonde,1,1.0,7,2.0293837776852093,3.1439511164239633
signera,2,0.0,7,1.7634279935629371,2.8662873390841948
pakistansk,1,0.0,10,1.0,1.9822712330395682
moderbolag,3,0.6989700043360187,10,1.301029995663981,1.9344984512435675
tur,1,2.02530586526477,3,2.1613680022349744,4.494307683677329
busschaufför,1,0.0,12,1.5185139398778873,2.9556877503135057
arbetskraft,2,1.3617278360175928,11,2.326335860928751,3.295567099962479
federation,3,0.0,10,1.1461280356782377,2.143014800254095
blommig,1,0.30102999566398114,7,2.176091259055681,2.374748346010104
golf,2,0.0,4,1.9344984512435675,3.4038066105474223
konsekvens,2,1.3979400086720375,10,2.1335389083702174,3.258637282724076
indragning,3,0.0,10,0.0,1.7323937598229684
vegetarisk,1,0.30102999566398114,10,2.107209969647868,3.2999429000227667
biff,1,0.0,4,1.9777236052888476,3.04099769242349
kall,1,1.380211241711606,4,2.932980821923198,3.7749546890801384
sås,1,0.47712125471966244,3,2.812244696800369,3.351796306897023
grädde,1,0.9030899869919434,6,3.289811839117621,3.524136376592568
sylt,1,0.6989700043360187,4,2.488550716500444,3.0228406108765276
hamburgare,1,0.0,10,2.487138375477186,3.3053513694466234
smycke,2,0.0,6,2.421603926869831,2.4149733479708178
läsutveckling,3,0.30102999566398114,13,0.6989700043360187,1.6812412373755872
dagspress,3,0.47712125471966244,9,0.6020599913279623,2.5415792439465807
borg,2,0.8450980400142567,4,1.7323937598229684,3.088136088700551
högskolenivå,3,0.0,12,1.1139433523068367,1.8129133566428552
arbetslöshet,1,1.2552725051033058,12,2.4955443375464483,3.7026028413404273
formell,1,1.0791812460476247,7,1.6127838567197355,2.757396028793024
utbildningsnivå,3,0.6020599913279623,15,1.2304489213782739,2.515873843711679
maskinell,3,0.30102999566398114,9,0.47712125471966244,1.4771212547196624
närvarande,3,1.4771212547196624,10,2.322219294733919,3.340047317661393
snatteri,2,0.0,8,0.7781512503836435,2.754348335711019
stöld,2,0.6020599913279623,5,1.7993405494535815,3.6735737964230513
näringsfattig,3,0.0,13,0.7781512503836435,1.041392685158225
flytetyg,3,0.0,8,0.0,1.0791812460476247
pråm,4,0.0,4,0.6020599913279623,1.9030899869919433
